stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
22902,101908,PLAZA CENTER DR @ 7191 S,S PLAZA CENTER DR,40.620221,-111.979207,,,0,
22903,101909,PLAZA CENTER DR @ 7053 S,S PLAZA CENTER DR,40.622461,-111.978893,,,0,
22904,101910,3200 W @ 8545 S,S 3200 W,40.596926,-111.967278,,,0,
22905,101911,3200 W @ 8377 S,S 3200 W,40.599761,-111.967296,,,0,
22906,101912,3200 W @ 8175 S,S 3200 W,40.602936,-111.967219,,,0,
22907,101913,3200 W @ 7975 S,S 3200 W,40.606199,-111.967349,,,0,
22908,101914,3200 W @ 7859 S,S 3200 W,40.608171,-111.967364,,,0,
22910,101895,3100 S @ 4450 W,W 3100 S,40.703975,-111.997448,,,0,
22911,101896,3100 S @ 4381 W,W 3100 S,40.703794,-111.995873,,,0,
22912,101897,3100 S @ 4610 W,W 3100 S,40.703965,-112.001545,,,0,
22913,101898,3100 S @ 4617 W,W 3100 S,40.703788,-112.001725,,,0,
22916,101916,HEMPSTEAD RD @ 183 E,E HEMPSTEAD RD,40.763487,-111.833551,,,0,
22917,301360,FAIRFIELD RD @ 544 N,N FAIRFIELD RD,41.067781,-111.950012,,,0,
22918,BB601227,WALL AVE @ 2393 S,S WALL AVE,41.22314,-111.979691,,,0,
22920,101609,MILLROCK DR @ 6511 S,S MILLROCK DR,40.632611,-111.800402,,,0,
22921,101610,MILLROCK DR @ 3165 E,E MILLROCK DR,40.632611,-111.803705,,,0,
22922,101612,MILLROCK DR @ 6510 S,S MILLROCK DR,40.632715,-111.800512,,,0,
22923,101917,SOUTH CAMPUS @ 1730 E,E SOUTH CAMPUS,40.759314,-111.841221,,,0,
22924,101918,BENNION BLVD @ 1730 E,E BENNION BLVD,40.758242,-111.840877,,,0,
22925,101919,BAKER ST @ 600 S,S BAKER ST,40.756622,-111.837672,,,0,
22926,401010,UTE BLVD @ 1620 W,W UTE BLVD,40.724605,-111.542827,,,0,
22927,401011,NEWPARK BLVD @ 1526 W,W NEWPARK BLVD ,40.721705,-111.541514,,,0,
22931,101915,4500 S @ 877 E,E 4500 S,40.674462,-111.866007,,,0,
22932,101920,300 W @ 161 S,S 300 W,40.765661,-111.899487,,,0,
22934,101922,700 E @ 11050 S,S 700 E,40.550599,-111.872314,,,0,
22935,101923,700 E @ 11339 S,S 700 E,40.545331,-111.871954,,,0,
22937,101925,10600 S @ 720 E,E 10600 S,40.558677,-111.871069,,,0,
22938,101926,1000 E @ 10888 S,S 1000 E,40.553464,-111.862854,,,0,
22939,101927,11000 S @ 997 E,E 11000 S,40.551601,-111.863041,,,0,
22940,101928,11000 S @ 737 E,E 11000 S,40.551576,-111.871073,,,0,
22941,101929,700 E @ 11055 S,S 700 E,40.550807,-111.871999,,,0,
22942,101930,1000 E @ 10957 S,S 1000 E,40.552131,-111.862686,,,0,
22943,101931,1000 E @ 10857 S,S 1000 E,40.554145,-111.862681,,,0,
22944,101932,PARLEYS WAY @ 2640 E,E PARLEYS WAY,40.719431,-111.815421,,,0,
22945,101933,PARLEYS WAY @ 2691 E,E PARLEYS WAY,40.719106,-111.814439,,,0,
22946,BB101934,CENTRAL CAMPUS DRIVE @ 260 S,S CENTRAL CAMPUS DRIVE,40.764348,-111.844861,,,0,
22947,BB101935,CENTRAL CAMPUS DR @ 254 S,S CENTRAL CAMPUS DR,40.764478,-111.844989,,,0,
22948,101936,CENTRAL CAMPUS DR @ 132 S,S CENTRAL CAMPUS DR,40.767066,-111.844216,,,0,
22949,101937,CENTRAL CAMPUS DR @ 133 S,S CENTRAL CAMPUS DR,40.767313,-111.844393,,,0,
22951,101938,11TH AVE @ 997 E,E 11TH AVE,40.78079,-111.860674,,,0,
22952,101939,2200 W @ 3870 S,S 2200 W,40.687658,-111.948539,,,0,
22953,101940,2200 W @ 3853 S,S 2200 W,40.688136,-111.948381,,,0,
22954,101941,3800 S @ 2314 W,W 3800 S,40.689492,-111.950496,,,0,
22955,101942,3800 S @ 2311 W,W 3800 S,40.689367,-111.950502,,,0,
22956,101943,2700 S @ 5415 W,W 2700 S,40.710988,-112.022501,,,0,
22966,801144,MAIN STREET @ 20 W,W MAIN STREET,39.975699,-111.785727,,,0,
22969,801147,MAIN STREET @ 365 E,E MAIN STREET,39.975704,-111.777672,,,0,
22970,801148,MAIN STREET @ 420 E,E MAIN STREET,39.975531,-111.776603,,,0,
22971,101611,MILLROCK DR @ 3180 E,E MILLROCK DR,40.632494,-111.802824,,,0,
22980,101955,MURRAY HOLLADAY RD @ 2225 E,E MURRAY HOLLADAY RD,40.667346,-111.827301,,,0,
22982,301006,2000 W @ 1553 S   (SYRACUSE),S 2000 W,41.091062,-112.064546,,,0,
22983,301361,MAIN ST @ 1661 N,N MAIN ST,41.137768,-112.026201,,,0,
22984,301362,100 N @ 900 W,W 100 N,40.982155,-111.906169,,,0,
22985,801149,STATE ST @ 800 W,W WEST STATE ST,40.406592,-111.860644,,,0,
22986,801150,STATE ST @ 655 W,W WEST STATE ST,40.40589,-111.860149,,,0,
22989,101956,PLAZA CENTER DR @ 7456 S,S PLAZA CENTER DR,40.614973,-111.979942,,,0,
22991,101959,COUGAR LANE @ 6010 S,S COUGAR LANE,40.641827,-112.005571,,,0,
22992,101960,COUGAR LANE @ 6007 S,S COUGAR LANE,40.642114,-112.005377,,,0,
22995,101963,CALIFORNIA AVE @ 1645 W,W CALIFORNIA AVE,40.740422,-111.937983,,,0,
22996,101964,CALIFORNIA AVE @ 1602 W,W CALIFORNIA AVE,40.740494,-111.936683,,,0,
22997,101965,3200 W @ 5343 S,S 3200 W,40.654051,-111.967333,,,0,
22998,101966,3200 W @ 5936 S,S 3200 W,40.643661,-111.967477,,,0,
22999,101967,5400 S @ 5495 W,W 5400 S,40.652923,-112.022183,,,0,
23003,101969,900 S @ 220 W,W 900 S,40.74987,-111.897489,,,0,
23004,101970,900 S @ 203 W,W 900 S,40.749668,-111.897143,,,0,
23005,101971,5400 S @ 1988 W,W 5400 S,40.653234,-111.944165,,,0,
23006,101972,STATE ST @ 8249 S,S STATE ST,40.60101,-111.890657,,,0,
23007,101973,3900 S @ 2355 E,E 3900 S,40.687165,-111.823214,,,0,
23008,101974,SOUTH CAMPUS DR @ 1665 E,E SOUTH CAMPUS DR,40.75951,-111.841497,,,0,
23009,101975,7800 S @ 3870 W,W 7800 S,40.6096,-111.983233,,,0,
23010,101976,FT UNION BLVD @ 3474 E,E FT UNION BLVD,40.621076,-111.79686,,,0,
23011,101977,FT UNION BLVD @ 3417 E,E FT UNION BLVD,40.621686,-111.79799,,,0,
23016,101978,3800 S @ 2511 W,W 3800 S,40.689317,-111.95419,,,0,
23017,101979,3800 S @ 2520 W,W 3800 S,40.68946,-111.954604,,,0,
23019,101980,GRANDVILLE AVE @ 11408 S,S GRANDVILLE AVE,40.543509,-112.013618,,,0,
23020,801154,STATE STREET @ 2856 S,S STATE STREET,40.197389,-111.61748,,,0,
23027,101982,SHAGGY PEAK DR @ 5216 W,W SHAGGY PEAK DR,40.496435,-112.014809,,,0,
23028,101983,CROWN ROSE DR @ 14098 S,S CROWN ROSE DR,40.495176,-112.021938,,,0,
23029,101984,ROSECREST DR @ 14258 S,S ROSECREST DR,40.492465,-112.023818,,,0,
23031,101985,LONE PEAK PKWY @ 11820 S,S LONE PEAK PKWY,40.53651,-111.897365,,,0,
23033,101987,LONE PEAK PKWY @ 11689 S,S LONE PEAK PKWY,40.538416,-111.897585,,,0,
23034,101988,11800 S @ 3830 W,W 11800 S,40.537045,-111.982245,,,0,
23035,101989,11800 S @ 3829 W,W 11800 S,40.536832,-111.982138,,,0,
23036,101990,4000 W @ 12544 S,S 4000 W,40.523963,-111.986278,,,0,
23037,801155,1200 W @ 40 S,S 1200 W,40.296437,-111.723363,,,0,
23038,801156,1200 W @ 50 S,S 1200 W,40.296321,-111.723674,,,0,
23039,TX101991,NORTH TEMPLE BRIDGE/GUADALUPE,W North Temple,40.771587,-111.905195,,,0,
23040,TX101992,NORTH TEMPLE BRIDGE/GUADALUPE,W North Temple,40.771578,-111.904318,,,0,
23041,TX101993,JACKSON/EUCLID STATION,W North Temple,40.771502,-111.914486,,,0,
23042,TX101994,JACKSON/EUCLID STATION,W North Temple,40.771505,-111.915361,,,0,
23043,TX101995,FAIRPARK STATION,W North Temple,40.771468,-111.923759,,,0,
23044,TX101996,FAIRPARK STATION,W North Temple,40.77148,-111.924632,,,0,
23045,TX101997,POWER STATION,W North Temple,40.771499,-111.933502,,,0,
23046,TX101998,POWER STATION,W North Temple,40.771509,-111.934373,,,0,
23047,TX101999,1940 W NORTH TEMPLE STATION,W North Temple,40.771536,-111.945736,,,0,
23048,TX198003,1940 W NORTH TEMPLE STATION,W North Temple,40.77153,-111.946607,,,0,
23049,TX198004,AIRPORT STATION,N 3700 W,40.78328,-111.980172,,,0,
23050,TX198005,AIRPORT STATION,N 3700 W,40.783905,-111.979989,,,0,
23051,101607,MAIN ST @ 7829 S,S MAIN ST,40.609181,-111.910235,,,0,
23052,198006,2300 E @ 4629 S,S 2300 E,40.670508,-111.82449,,,0,
23054,301363,US HWY 89 @ 1411 N,N US HWY 89,41.080314,-111.911195,,,0,
23055,301364,UNIVERSITY PKWY @ 2343 N,N 1200 W,41.094171,-111.987845,,,0,
23057,198008,2700 W @ 4663 S,S 2700 W,40.668455,-111.957848,,,0,
23058,198009,2700 W @ 4752 S,S 2700 W,40.66636,-111.958129,,,0,
23060,198010,900 E @ 4168 S,S 900 E,40.681052,-111.865583,,,0,
23062,198012,100 S @ 155 E,E 100 S,40.767267,-111.886756,,,0,
23063,501021,UTAH AVE @ 475 W,W UTAH AVE,40.534282,-112.310988,,,0,
23065,198014,NORTHWEST AVE @ 5383 S,S NORTHWEST AVE,40.653335,-112.004313,,,0,
23066,198015,NORTHWEST AVE @ 5384 S,S NORTHWEST AVE,40.653317,-112.004446,,,0,
23068,198017,DAYBREAK RIM WAY @ 4661 W,W DAYBREAK RIM WAY ,40.545922,-112.002091,,,0,
23071,801160,AMERICAN FORK STATION,W 200 SOUTH,40.374774,-111.820649,,,0,
23073,801164,PROVO CENTRAL STATION,S UNIVERSITY AVE,40.22544,-111.660632,,,0,
23074,801159,LEHI STATION,N ASHTON BLVD,40.425196,-111.896354,,,0,
23076,801163,OREM CENTRAL STATION,S 1350 W,40.28014,-111.725489,,,0,
23078,198018,5400 S @ 1434 W,W 5400 S,40.653187,-111.933013,,,0,
23080,198021,MURRAY CENTRAL STATION,W VINE STREET,40.659758,-111.896432,,,0,
23081,198022,DRAPER STATION,S 365 W,40.515484,-111.904407,,,0,
23082,198023,SOUTH JORDAN STATION,S JORDAN GATEWAY,40.563155,-111.900753,,,0,
23086,198024,REDWOOD RD @ 3575 S,S REDWOOD RD,40.695318,-111.938774,,,0,
23088,301367,MAIN ST @ 1338 S,S MAIN ST,41.094202,-112.006292,,,0,
23090,198026,100 S @ 55 E,E 100 S,40.767313,-111.889713,,,0,
23099,801166,GENEVA RD @ 1032 S,S GENEVA RD,40.278428,-111.730198,,,0,
23100,801167,STATE ST @ 2020 N,N STATE STREET,40.412047,-111.870562,,,0,
23101,801168,STATE ST @ 2099 N,N STATE STREET,40.412376,-111.872511,,,0,
23109,198029,REDWOOD RD @ 2777 S,S REDWOOD RD,40.71089,-111.938807,,,0,
23110,301369,ORCHARD DR @ 55 S,S ORCHARD DR,40.84126,-111.906248,,,0,
23111,301370,400 W @ 1526 N,N 400 W,40.93886,-111.885335,,,0,
23113,198030,NORTH TEMPLE STATION,N 500 WEST,40.772532,-111.905124,,,0,
23116,601232,4400 S @ 750 W,W 4400 S,41.182259,-111.996883,,,0,
23125,198031,STATE ST @ 6548 S,S STATE ST,40.62992,-111.889908,,,0,
23126,198033,STATE ST @ 6850 S,S STATE ST,40.626171,-111.890238,,,0,
23127,198035,STATE ST @ 7050 S,S STATE ST,40.623395,-111.89051,,,0,
23128,198036,STATE ST @ 7292 S,S STATE ST,40.618838,-111.890785,,,0,
23129,198037,STATE ST @ 7434 S,S STATE ST,40.616344,-111.890841,,,0,
23130,198038,STATE ST @ 6801 S,S STATE ST,40.627718,-111.889763,,,0,
23131,198039,STATE ST @ 7009 S,S STATE ST,40.624158,-111.89008,,,0,
23133,198041,STATE ST @ 7345 S,S STATE ST,40.618124,-111.890467,,,0,
23134,198042,STATE ST @ 7725 S,S STATE ST,40.610677,-111.890564,,,0,
23144,198043,13400 S @ 3378 W,W 13400 S,40.507915,-111.971737,,,0,
23149,801175,MT TIMPANOGOS BLVD @ 899 N,N MT TIMPANOGOS BLVD,40.395848,-111.772148,,,0,
23150,801176,MT TIMPANOGOS BLVD @ 898 N,N MT TIMPANOGOS BLVD,40.395676,-111.772319,,,0,
23151,801177,NORTH COUNTY BLVD @ 10900 N,N NORTH COUNTY BLVD,40.430329,-111.773619,,,0,
23152,801178,11000 N @ 5320 W,W 11000 N,40.432002,-111.787435,,,0,
23153,801179,11000 N @ 5331 W,W 11000 N,40.431779,-111.786867,,,0,
23154,801180,ADOBE WAY @ 3900 N,N ADOBE WAY,40.43559,-111.89093,,,0,
23155,801183,ASHTON BLVD @ 2298 W,W ASHTON BLVD,40.420383,-111.886012,,,0,
23156,801184,ASHTON BLVD @ 2302 W,W ASHTON BLVD,40.420195,-111.885197,,,0,
23166,198046,NORTH TEMPLE ST @ 650 W,W NORTH TEMPLE ST,40.771633,-111.910589,,,0,
23169,198049,NORTH TEMPLE ST @ 1552 W,W NORTH TEMPLE ST,40.771679,-111.93555,,,0,
23170,198050,NORTH TEMPLE ST @ 1948 W,W NORTH TEMPLE ST,40.771718,-111.946527,,,0,
23176,198056,NORTH TEMPLE ST @ 1758 W,W NORTH TEMPLE ST,40.77169,-111.941097,,,0,
23177,198044,13400 S @ 3435 W,W 13400 S,40.507706,-111.973086,,,0,
23186,801231,920 S @ 328 W,W 920 S,40.221812,-111.664979,,,0,
23187,801232,920 S @ 331 W,W 920 S,40.221705,-111.665148,,,0,
23188,801233,200 W @ 1022 S,S 200 W,40.21989,-111.66203,,,0,
23189,801241,200 W @ 1227 N,N 200 W,40.250178,-111.662148,,,0,
23190,801242,200 W @ 781 N,N 200 W,40.243924,-111.662233,,,0,
23191,801243,200 W @ 810 N,N 200 W,40.244585,-111.662034,,,0,
23192,801244,200 W @ 491 N,N 200 W,40.240094,-111.662303,,,0,
23193,801245,200 W @ 510 N,N 200 W,40.240715,-111.662072,,,0,
23194,801246,200 W @ 99 N,N 200 W,40.234736,-111.662345,,,0,
23195,801247,200 W @ 101 N,N 200 W,40.235461,-111.66213,,,0,
23196,801248,200 W @ 101 S,S 200 W,40.232013,-111.662349,,,0,
23197,801249,200 W @ 98 S,S 200 W,40.232752,-111.662115,,,0,
23205,801257,UNIVERSITY AVE @ 3671 N,N UNIVERSITY AVE,40.282432,-111.658581,,,0,
23206,801258,UNIVERSITY AVE @ 3720 N,N UNIVERSITY AVE,40.283155,-111.658417,,,0,
23207,801259,UNIVERSITY AVE @ 3291 N,N UNIVERSITY AVE,40.277068,-111.657798,,,0,
23208,801260,UNIVERSITY AVE @ 3302 N,N UNIVERSITY AVE,40.277717,-111.657591,,,0,
23210,801173,2600 N @ 556 W,W 2600 N,40.392094,-111.749229,,,0,
23211,801174,2600 N @ 549 W,W 2600 N,40.391977,-111.748919,,,0,
23221,801212,RIVERPARK DR @ 333 W,W RIVERPARK DR,40.303708,-111.662904,,,0,
23222,801213,300 W @ 4493 N,N 300 W,40.299549,-111.663018,,,0,
23223,801214,800 E @ 838 N,N 800 E,40.312446,-111.676587,,,0,
23224,801215,800 E @ 412 N,N 800 E,40.304864,-111.676544,,,0,
23225,801216,800 E @ 375 N,N 800 E,40.304185,-111.676703,,,0,
23226,801217,800 E @ 24 N,N 800 E,40.297364,-111.676398,,,0,
23227,801218,1200 W @ 1222 N,N 1200 W,40.319321,-111.724657,,,0,
23228,801219,1200 W @ 1085 N,N 1200 W,40.317043,-111.72467,,,0,
23229,801220,GENEVA ROAD @ 450 S,S GENEVA ROAD,40.288812,-111.734004,,,0,
23230,801221,GENEVA ROAD @ 499 S,S GENEVA ROAD,40.287901,-111.733655,,,0,
23233,801224,CENTER STREET @ 1981 W,W CENTER STREET,40.233827,-111.693844,,,0,
23234,801261,3400 N @ 1550 E,E 3400 N,40.436869,-111.834081,,,0,
23237,198057,12600 S @ 1605 W,W 12600 S,40.52219,-111.936346,,,0,
23238,BB198058,JORDAN GATEWAY @ 10351 S,S JORDAN GATEWAY,40.563319,-111.900941,,,0,
23240,198060,JORDAN GATEWAY @ 10351 S,S JORDAN GATEWAY,40.563111,-111.900953,,,0,
23241,198061,100 S @ 56 W,W 100 S,40.767291,-111.892753,,,0,
23242,198062,GRIZZLY WAY @ 7048 S,S GRIZZLY WAY ,40.623198,-112.012992,,,0,
23243,198063,GRIZZLY WAY @ 7061 S,S GRIZZLY WAY,40.622954,-112.012771,,,0,
23244,198064,GRIZZLY WAY @ 7366 S,S GRIZZLY WAY ,40.617115,-112.013113,,,0,
23245,198065,GRIZZLY WAY @ 7381 S,S GRIZZLY WAY ,40.616746,-112.012692,,,0,
23246,198066,GRIZZLY WAY @ 7826 S,S GRIZZLY WAY,40.608913,-112.012746,,,0,
23247,198067,GRIZZLY WAY @ 7761 S,S GRIZZLY WAY,40.61035,-112.012559,,,0,
23248,198068,GRIZZLY WAY @ 7981 S,S GRIZZLY WAY ,40.606621,-112.013517,,,0,
23249,198069,GRIZZLY WAY @ 7980 S,S GRIZZLY WAY,40.606093,-112.01446,,,0,
23250,198070,GRIZZLY WAY @ 8271 S,S GRIZZLY WAY ,40.60083,-112.019933,,,0,
23251,198071,GRIZZLY WAY @ 8292 S,S GRIZZLY WAY ,40.59998,-112.020042,,,0,
23252,198072,GRIZZLY WAY @ 8740 S,S GRIZZLY WAY,40.592344,-112.014809,,,0,
23253,198073,GRIZZLY WAY @ 8731 S,S GRIZZLY WAY,40.592874,-112.014617,,,0,
23254,198074,9000 S @ 5167 W,W 9000 S,40.587824,-112.014043,,,0,
23255,198075,9000 S @ 5156 W,W 9000 S,40.588043,-112.013903,,,0,
23256,198076,9000 S @ 4841 W,W 9000 S,40.587811,-112.00618,,,0,
23257,198077,9000 S @ 4820 W,W 9000 S,40.588034,-112.005766,,,0,
23258,198078,OLD BINGHAM HWY @ 4362 W,W OLD BINGHAM HWY ,40.586395,-111.9951,,,0,
23259,198079,OLD BINGHAM HWY @ 4786 W,W OLD BINGHAM HWY,40.581717,-112.004673,,,0,
23262,198082,2ND AVE @ 124 E,E 2ND AVE,40.771658,-111.886665,,,0,
23263,198083,2ND AVE @ 190 E,E 2ND AVE,40.771652,-111.883757,,,0,
23264,198084,2ND AVE @ 290 E,E 2ND AVE,40.771656,-111.880739,,,0,
23265,198085,2ND AVE @ 340 E,E 2ND AVE,40.771651,-111.879267,,,0,
23266,198086,3RD AVE @ 361 E,E 3RD AVE,40.77288,-111.878829,,,0,
23267,198087,3RD AVE @ 291 E,E 3RD AVE,40.772883,-111.880413,,,0,
23278,BB801263,ASHTON BLVD @ 3101 N,N ASHTON BLVD,40.425836,-111.895924,,,0,
23279,BB801264,ASHTON BLVD @ 3101 N,N ASHTON BLVD,40.425483,-111.895752,,,0,
23280,BB801265,ASHTON BLVD @ 3101 N,N ASHTON BLVD,40.425608,-111.895555,,,0,
23286,BB801271,900 S @ 1350 W,W 900 S,40.280543,-111.726206,,,0,
23288,BB801273,FREEDOM BLVD @ 610 S,PROVO INTERMODAL ST ,40.22522,-111.660967,,,0,
23289,BB801274,FREEDOM BLVD @ 610 S,PROVO INTERMODAL ST ,40.225354,-111.661438,,,0,
23291,BB801276,FREEDOM BLVD @ 610 S,PROVO INTERMODAL ST,40.224984,-111.661669,,,0,
23292,BB801277,FREEDOM BLVD @ 610 S,PROVO INTERMODAL ST ,40.224964,-111.661434,,,0,
23293,BB801278,FREEDOM BLVD @ 610 S,PROVO INTERMODAL ST ,40.224936,-111.661215,,,0,
23294,BB801279,FREEDOM BLVD @ 610 S,S FREEDOM BLVD,40.224912,-111.660886,,,0,
23295,BB801280,FREEDOM BLVD @ 610 S,PROVO INTERMODAL ST ,40.225328,-111.661213,,,0,
23296,601233,2900 S @ 1870 W,W 2900 S,41.212514,-112.025054,,,0,
23299,801282,4800 WEST @ 10080 N,N 4800 WEST,40.415892,-111.773319,,,0,
23300,801283,4800 WEST @ 10179 N,N 4800 WEST,40.416265,-111.773591,,,0,
23301,801284,1000 S @ 1418 W,W 1000 S,40.278875,-111.72863,,,0,
23302,801285,1000 S @ 1379 W,W 1000 S,40.278988,-111.728121,,,0,
23306,198034,STATE ST @ 6960 S,S STATE ST,40.6246,-111.890366,,,0,
23307,198089,N TEMPLE @ 1881 W,W N TEMPLE,40.771386,-111.944952,,,0,
23311,198090,GRIZZLY WAY @ 8620 S,S GRIZZLY WAY,40.596404,-112.016207,,,0,
23312,198091,GRIZZLY WAY @ 8461 S,S GRIZZLY WAY,40.597704,-112.01718,,,0,
23314,601285,PLEASANT VIEW DRIVE @ 890 W,W PLEASANT VIEW DRIVE,41.321284,-111.999889,,,0,
23318,TX198093,CRESCENT VIEW STATION,E 11400 SOUTH,40.545343,-111.878751,,,0,
23319,TX198094,CRESCENT VIEW STATION,E 11400 SOUTH,40.544591,-111.878506,,,0,
23320,TX198095,KIMBALLS LANE STATION,S 700 EAST,40.536528,-111.872436,,,0,
23321,TX198096,KIMBALLS LANE STATION,S 700 EAST,40.535876,-111.871887,,,0,
23322,TX198097,DRAPER TOWN CENTER STATION,E PIONEER ROAD,40.525675,-111.859915,,,0,
23323,TX198098,DRAPER TOWN CENTER STATION,E PIONEER ROAD,40.525496,-111.858805,,,0,
23336,830026,800 E @ 984 N,N 800 E,40.315286,-111.676703,,,0,
23337,830025,UNIVERSITY PKWY @ 591 E,E UNIVERSITY PKWY,40.256564,-111.647755,,,0,
23338,830028,GENEVA RD @ 1161 S,S GENEVA RD ,40.275852,-111.727789,,,0,
23339,830029,1200 W @ 1209 N,N 1200 W,40.319255,-111.724817,,,0,
23340,830027,800 E @ 985 N,N 800 E,40.315308,-111.676817,,,0,
23342,198107,TERMINAL DR @ 714 N,N TERMINAL DR,40.784282,-111.98047,,,0,
23346,830030,RESEARCH WAY @ 1241 N ,RESEARCH WAY,40.319882,-111.680959,,,0,
23348,830031,1200 W @ 1086 N,N 1200 W,40.317058,-111.724517,,,0,
23351,830032,900 N @ 790 E,E 900 N,40.245817,-111.644721,,,0,
23352,636026,700 W @ 4463 S,S 700 W,41.181142,-111.995961,,,0,
23354,830036,GRAND TERRACE PKY @ 3701 N ,GRAND TERRACE PKY,40.43392,-111.882638,,,0,
23356,636027,1900 W @ 4142 S,S 1900 W,41.188432,-112.025749,,,0,
23357,636028,1900 W @ 4189 S,S 1900 W,41.187693,-112.026012,,,0,
23360,198102,STATE ST @ 7087 S,S STATE ST ,40.622541,-111.890277,,,0,
23362,198103,1950 W @ 126 N,N 1950 W,40.772068,-111.946866,,,0,
23366,636031,700 W @ 4472 S,S 700 W,41.18083,-111.995688,,,0,
23368,830042,800 E @ 579 N,N 800 E,40.307821,-111.676713,,,0,
23369,830043,800 E @ 574 N,N 800 E,40.307745,-111.676545,,,0,
23371,198099,TERMINAL DR @ 786 N ,N TERMINAL DR,40.786343,-111.983237,,,0,
23372,BB198108,365 W @ 12997 S,S 365 W,40.514575,-111.904608,,,0,
23373,BB198109,365 W @ 12997 S,S 365 W,40.514763,-111.90463,,,0,
23374,198110,3600 W @ 13273 S,S 3600 W,40.510047,-111.976711,,,0,
23375,830044,UNIVERSITY AVE @ 872 S,S UNIVERSITY AVE,40.222361,-111.658962,,,0,
23376,830063,FREEDOM BLVD @ 318 N,N FREEDOM BLVD,40.237997,-111.662119,,,0,
23377,830061,FREEDOM BLVD @ 323 N,N FREEDOM BLVD ,40.238064,-111.66233,,,0,
23378,301372,MAIN ST @ 175 S,S MAIN ST,41.032048,-111.936826,,,0,
23380,301373,1000 W @ 510 N,1000  NW,41.120711,-112.045216,,,0,
23381,636032,26TH ST @ 181 E,26TH ST ,41.218579,-111.976637,,,0,
23382,630032,US HWY 89 @ 5985 S,S US HWY 89 ,41.153707,-111.938394,,,0,
23392,BB830055,ASHTON BLVD @ 3101 N,LEHI STATION ST,40.425716,-111.895403,,,0,
23393,830049,PONY EXPRESS PKY @ 3917 E,E PONY EXPRESS PKY,40.362233,-111.96864,,,0,
23394,830050,PONY EXPRESS PKY  @ 3916 E,PONY EXPRESS PKY,40.362069,-111.968583,,,0,
23395,830051,UNIVERSITY AVE @ 1137 N,N UNIVERSITY AVE ,40.249253,-111.658779,,,0,
23401,198113,2700 S @ 8942 W,W 2700 S,40.711049,-112.104864,,,0,
23402,501022,TOOELE BLVD @ 47 S,S TOOELE BLVD ,40.528772,-112.325431,,,0,
23403,501023,1000 W @ 114 S,S 1000 W,40.530126,-112.323845,,,0,
23404,501024,COLEMAN ST @ 188 S,S COLEMAN ST ,40.52713,-112.314363,,,0,
23408,501027,MAIN ST @ 793 E,MAIN ST ,40.599681,-112.426786,,,0,
23409,501028,MAIN ST @ 236  E,MAIN ST,40.599712,-112.455814,,,0,
23410,636039,4400 S @ 2164 W,W 4400 S,41.183483,-112.031779,,,0,
23411,636040,2175 W @ 4381 S,S 2175 W,41.183793,-112.032374,,,0,
23414,636043,1900 W @ 4362 S,S 1900 W,41.184185,-112.025781,,,0,
23416,636033,1900 W @ 4377 S,S 1900 W,41.183927,-112.026065,,,0,
23417,636044,WASHINGTON BLVD @ 1927 ,WASHINGTON BLVD ,41.232298,-111.970394,,,0,
23419,830060,MAIN ST  @ 60 S,MAIN ST,40.109015,-111.65496,,,0,
23424,830065,UNIVERSITY PKY @ 532 E,UNIVERSITY PKY,40.273272,-111.682297,,,0,
23434,BB198119,700 E @ 11796 S,S 700 E,40.535861,-111.872007,,,0,
23436,BB830074,ASHTON BLVD @ 3101 N,N ASHTON BLVD,40.425708,-111.896118,,,0,
23437,830075,1700 S @ 2 E,E 1700 S,40.212124,-111.657917,,,0,
23439,830079,US-89 @ 940 W,W US-89,40.387252,-111.822506,,,0,
23441,636063,17TH ST  @ 215 E   (OGDEN),EAST 17TH ST,41.236748,-111.975323,,,0,
23442,636064,2ND ST @ 121 ,2ND ST ,41.259188,-111.977262,,,0,
23443,636065,530 W @ 98 S    (OGDEN  BDO),S 530 W,41.261742,-111.990003,,,0,
23445,636066,600 W @ 287 N,N 600 W,41.265337,-111.992796,,,0,
23448,636069,DEPOT DR @ 513 S,S DEPOT DR ,41.254099,-111.997836,,,0,
23449,636070,DEPOT DR  @ 801 S  (BDO OGDEN),SOUTH DEPOT DR,41.251553,-111.995975,,,0,
23450,636071,DEPOT DR @ 1041 ,DEPOT DR ,41.246931,-111.99463,,,0,
23453,636074,STEWART DR  @ 460 S      (BDO),STEWART DR ,41.25566,-111.990895,,,0,
23459,636045,17TH ST @ 186 E,17TH ST ,41.23687,-111.976041,,,0,
23472,830091,1460 N @ 1271 W,W 1460 N,40.25341,-111.680859,,,0,
23473,830092,1460 N @ 1226 W,W 1460 N,40.253519,-111.680135,,,0,
23474,830093,UNIVERSITY AVE @ 1421 N,N UNIVERSITY AVE ,40.253128,-111.658758,,,0,
23475,830094,UNIVERSITY PKY @ 1652 N,N UNIVERSITY PKY ,40.256003,-111.659227,,,0,
23484,830103,FREEDOM BLVD @ 370 S,S FREEDOM BLVD,40.228769,-111.662353,,,0,
23491,636081,1100 S @ 651 W,W 1100 S,41.245582,-111.992332,,,0,
23492,301371,MAIN ST @ 1779 N,N MAIN ST ,41.009768,-111.909213,,,0,
23498,830113,ASHTON BLVD @ 2300 N,2300  NW,40.420688,-111.885481,,,0,
